,0
0,
1,193.71889888620734
2,190.78509792265373
3,187.74100208033258
4,191.825491203507
5,190.6513714312262
6,197.8509762039264
7,198.85179541576983
8,202.44103895197364
9,206.550013037405
10,205.88771088076376
11,206.12163477608624
12,201.0451886258206
13,192.22430646845527
14,196.04379625822418
15,197.7993259695545
16,199.1929101651125
17,198.40621813403675
18,199.6775907108394
19,200.49748983125946
20,202.9109208719072
21,199.1015887589748
22,199.2810658249383
23,201.8811752447255
24,204.24867157007068
25,204.978912909909
26,205.32253698289918
27,213.03907323487965
28,220.72314339341435
29,221.57372357448793
30,225.85881048066838
31,224.02558737429476
32,224.03266530534086
33,223.73883861780814
34,223.3475813518579
35,219.15424600912684
36,214.3547256949205
37,214.69184716990648
38,215.5704295106212
39,223.3729366403669
40,221.07789706166437
41,217.12391271151205
42,214.9922028175568
43,212.33138584249656
44,213.12675527033338
45,216.39255254337183
46,215.86931625498937
47,214.72835226281796
48,212.64214288357255
49,215.25565748396411
50,213.16367809867126
51,213.4822490757642
52,220.33817888912273
53,224.2028490779602
54,231.74061004585556
55,233.1179540979257
56,233.69765844368146
57,234.93590496218448
58,231.22282915647926
59,234.29090653004874
60,233.62493273235816
61,233.37257670932638
62,236.82104657458206
63,235.87045380984856
64,228.99503596806
65,222.05955643356523
66,225.05828988915
67,222.3055234595388
68,224.39094701161432
69,230.22295991101447
70,231.79869041027752
71,234.2200426862856
72,231.61129986064316
73,233.37869422873342
74,238.55600995851944
75,241.1877903080122
76,241.93619257141745
77,241.20514614787237
78,241.1624960499048
79,246.01843497505723
80,247.46459825930907
81,248.4411420712293
82,243.96292069682414
83,244.2547132870834
84,244.59191897242107
85,247.6572587229112
86,248.92204567424483
87,249.58183680096965
88,242.79271163044092
89,243.2730366575439
90,245.90789562015368
91,247.36355298617156
92,253.38686650034887
93,258.0529200900803
94,256.3483528285481
95,257.2186744515051
96,255.17330190054008
97,255.0010923149897
98,256.76172628744195
99,256.59006284308015
100,257.4176683927051
101,259.99830020919967
102,258.6164942328297
103,260.20712045741504
104,263.50469650237005
105,265.66299598013615
106,268.4666358772283
107,274.73228246875425
108,282.7589146422798
109,283.7612975162775
110,284.6290563658914
111,290.95662866836227
112,296.2573722578228
113,326.8637025441346
114,331.6310279877996
115,339.27126045834916
116,349.4699771885443
117,359.97383908334695
118,388.21415465070595
119,384.42662376163616
120,395.31574717520766
121,399.7801419335165
122,399.3854824816716
123,384.8647566270934
124,345.0276426716204
125,348.2459397188875
126,345.77825579892925
127,339.89720847600177
128,333.47152444214214
129,341.84774123610805
130,352.101783201334
131,357.1944942671401
132,369.037722195039
133,375.84726330586125
134,365.66923662452496
135,365.7301737590369
136,355.6150418551828
137,367.9926544423745
138,372.107010640972
139,361.4991204516981
140,356.80289191536644
141,337.1133630198499
142,331.94518583978584
143,340.5227976665908
144,347.1764192410162
145,332.8237336900321
146,333.77378804411194
147,319.730436288159
148,315.7260505431086
149,318.2347856313568
150,306.97511050804513
151,306.3488748420697
152,297.1341460415753
153,305.4262406616508
154,323.76976066410873
155,343.628818376598
156,354.9282616807368
157,356.17315399164943
158,355.93403613153714
159,351.5420830956051
160,347.30252969803826
161,382.37008696662326
162,375.9843768093524
163,362.02046503271544
164,351.09875016087483
165,340.1926941021309
166,344.8956970772429
167,346.5006005308994
168,358.584208155535
169,341.307915380379
170,344.0400796186693
171,338.12623577990735
172,329.664038508388
173,326.5425565119356
174,313.36941125152885
175,307.16120701407374
176,301.9489322092594
177,306.33295864466083
178,279.57761673272194
179,278.9531141148476
180,299.2387058749234
181,303.41089730535043
182,298.54789251795853
183,294.30262470761915
184,301.5628095629139
185,297.98847696745327
186,301.7423727132144
187,304.449295721265
188,298.9019693357065
189,286.62401517692086
190,287.79362250888255
191,298.61535917558865
192,301.1598944245734
193,290.9172124695036
194,284.62449748526785
195,273.680015217151
196,256.8096740810886
197,261.9283161714218
198,264.01245594088334
199,280.5516414229455
200,281.84293165026827
201,287.82563543571894
202,278.3357625192367
203,277.0319230910268
204,267.35155629095823
205,270.596790321125
206,278.91030253530977
207,275.8917735212252
208,265.1576833581148
209,255.77462989222454
210,262.1626572581124
211,272.03731660818846
212,282.21125950231226
213,293.2101525854881
214,299.9326377527324
215,320.22442093933614
216,325.16793493250793
217,331.0989957863334
218,331.16007270424325
219,352.2611518276465
220,357.2270649885039
221,357.96825367657044
222,354.0505206032183
223,355.32876071927615
224,370.235121161538
225,358.8754817670276
226,346.5691500212771
227,346.8659084431969
228,338.0353171485075
229,323.6014098609367
230,323.73348883600835
231,331.8748594650305
232,323.75860259972666
233,328.2800283840532
234,334.423441807479
235,323.02076425500405
236,329.50907079090524
237,328.6131168527927
238,327.53377296556624
239,296.6457933543419
240,292.7019683143292
241,288.29725696879314
242,285.77350306346193
243,293.6037059757125
244,296.6517655861189
245,308.7362188325136
246,291.27865692856085
247,287.18830482378337
248,265.459720877446
249,264.11879376663114
250,246.56976080981363
251,241.2112625830066
252,250.03674093462217
253,240.28743100784277
254,248.23245415274522
255,236.8948084075821
256,234.69950795616535
257,222.63210804542135
258,222.40611957078576
259,210.6551521824528
260,215.2411161528814
261,228.08051857680005
262,243.76077725678414
263,247.8222204123511
264,244.90233492643105
265,252.97776729982562
266,236.85171377394772
267,236.2102556973274
268,236.13232434661865
269,237.81274091884038
270,237.04844279518284
271,231.31162627785585
272,217.9731620561325
273,218.42488736530143
274,226.89715489419586
275,214.26114815713944
276,214.65311216491094
277,228.92938000659504
278,231.22712337613467
279,232.2172694946134
280,240.20628677757912
281,241.06499774195953
282,232.92103248415236
283,228.1102768734387
284,223.37274432266494
285,224.18832626868874
286,228.58750172412928
287,228.58969343039422
288,238.24958170114115
289,244.87528120353585
290,234.7617670824618
291,232.08768628766165
292,233.5005305344326
293,234.5915535841849
294,236.60033201605597
295,237.2622981641285
296,241.07693943695986
297,243.41689864713408
298,261.8471546951366
299,266.34134142740277
300,265.3843639391312
301,258.3803987388708
302,268.03513125363935
303,274.36846802493415
304,288.16453852602103
305,291.68466453305416
306,295.06895951063234
307,301.1157273825652
308,303.05472441983864
309,288.69525290148204
310,287.4566117477969
311,281.09601707714546
312,287.7012178549276
313,283.6528806632085
314,292.5138028713776
315,301.52032497289906
316,301.2240180536538
317,300.1927745995274
318,298.7359257024687
319,293.7057065247411
320,287.7748516029934
321,291.13239882668597
322,291.9707566921719
323,291.620662615211
324,285.8718459528849
325,281.9793460607633
326,275.7728955317225
327,272.71045108848995
328,273.12920101467773
329,267.8679081916573
330,270.0325513634669
331,277.1037555259153
332,282.68256447551676
333,292.1667329121935
334,297.7617956871012
335,290.06745609340066
336,296.57187341368984
337,298.2437120460832
338,298.4494160199629
339,303.2415162383625
340,303.48009724954215
341,297.99783805257596
342,287.89209575224726
343,275.56053537952477
344,273.1169789209622
345,277.3121551644648
346,281.77659799718606
347,268.5447008323846
348,263.7638643184673
349,245.26530091827732
350,246.09746673933745
351,239.78798640182248
352,235.93087628703836
353,224.56114813835737
354,221.20061683480705
355,215.72388377759145
356,214.6289027883956
357,217.93844991366998
358,206.17770038951977
359,214.28320801877163
360,216.419246195955
361,218.19891672422406
362,208.73431345701727
363,211.17802062562828
364,209.39300398478832
365,216.7596592770316
366,220.71790898745007
367,221.67595266561963
368,224.99826209565978
369,224.75128323591343
370,225.0792710789937
371,215.8655601730987
372,213.80537022230914
373,207.4478219639879
374,198.0010923544324
375,191.78502011240622
376,179.73052803571684
377,186.19796705269368
378,191.3596883708227
379,188.93707867853766
380,191.69377770365764
381,186.50565429200054
382,182.58321188349996
383,179.59008757209608
384,169.54987693631915
385,168.64043313100063
386,177.65230960529465
387,179.40040265536163
388,180.52151691434074
389,179.4267534718781
390,188.94039869444558
391,191.37106937651336
392,192.29624163579993
393,183.94445787697876
394,179.65456354764532
395,174.34545599370028
396,172.17823586491306
397,175.80898209003084
398,168.32647436132368
399,161.8203887121702
400,157.12296827235758
401,156.02428399840747
402,150.48232974775215
403,148.81254047442167
404,139.6752772934778
405,136.98997718589706
406,127.53933474913859
407,123.17184947630693
408,112.13113426830193
409,111.33854447159294
410,117.62272403408409
411,119.79523912979644
412,110.37074830739917
413,112.0359218980822
414,109.64642377664507
415,110.68565747010393
416,116.25158159760396
417,116.65033900562733
418,120.3041501948732
419,121.56541492726129
420,120.9997831673656
421,127.56346449580937
422,127.14515871780384
423,126.09591263325024
424,130.5088361731605
425,138.61664953149295
426,141.0247072719327
427,142.43729531389826
428,154.2767192598563
429,169.75164467535663
430,165.85847663859272
431,170.54400360205722
432,177.36045038187473
433,183.42294725824155
434,186.98844454371556
435,191.33403646296625
436,193.90215640520842
437,197.77010865819477
438,203.24060234990822
439,196.9316610287507
440,194.03519448746474
441,203.74189752269814
442,209.1210187510011
443,202.1498304783712
444,205.62936777237562
445,197.80193194698055
446,198.3061644156999
447,199.60183344107963
448,195.58038873342923
449,202.94630529431157
450,202.9999438145103
451,201.03852177932833
452,192.3701772770063
453,194.81843495502375
454,192.29681902312302
455,187.16853063179195
456,182.23651474072247
457,173.90965284244925
458,172.15099432346454
459,172.22066596420865
460,178.4654800938025
461,178.23559597767468
462,181.0425384414491
463,179.03678364176199
464,180.58673907292498
465,191.49821541181552
466,189.29504177151622
467,190.1388527927715
468,189.151417920562
469,189.39114935347322
470,187.8092741571415
471,190.6895515203945
472,192.42157965898673
473,201.63894497725266
474,194.91711493230224
475,191.88444121455458
476,186.12060576718156
477,183.59845605152952
478,182.8240557621604
479,183.98558963854256
480,179.9346477975289
481,182.81182449529723
482,182.83608756994266
483,184.18465919470486
484,182.9154223100362
485,179.728463562426
486,166.364539573249
487,164.33760445712448
488,161.61095418369564
489,159.15395819606454
490,154.10762141071137
491,157.1202292806567
492,160.77057716836623
493,159.88597656707316
494,159.1209317412691
495,158.96743539698198
496,159.19790005426
497,165.6919192108811
498,168.5901203585389
499,167.6101628584857
500,167.25069388292604
501,169.42536236477412
502,166.9398839674352
503,165.29448138285187
504,165.00516919015752
505,169.90763712104035
506,173.41698867957808
507,176.79989996484846
508,184.2292279668767
509,183.74361565337034
510,181.835285739477
511,182.6246606075709
512,188.6652228131042
513,196.0242737195311
514,200.0770824071207
515,204.02640276371778
516,209.7126405726304
517,213.69498566627635
518,217.54383236021835
519,220.98538551888862
520,229.2991486462901
521,238.3242904664498
522,244.58592914874401
523,252.97467421453007
524,253.53077504250203
525,253.08616321739999
526,256.50623401744076
527,267.1661493494124
528,258.64125448482434
529,260.90070226631724
530,255.50889379850736
531,242.0254462019554
532,246.2274259627269
533,250.76718768540422
